total,text,img,nodenum,concat
0.1209,0.008,0.1079,0.002,0.0
0.1029,0.0054,0.094,0.0015,0.0
0.0885,0.0055,0.08,0.001,0.0
0.1035,0.006,0.0935,0.001,0.0
0.1065,0.006,0.0975,0.001,0.0
0.1035,0.005,0.0955,0.001,0.0
0.0935,0.0085,0.08,0.001,0.001
0.1065,0.003,0.1005,0.001,0.0
0.087,0.005,0.078,0.001,0.0
0.1033,0.005,0.0953,0.001,0.0
0.1081,0.0051,0.101,0.001,0.0
0.0986,0.005,0.0896,0.001,0.0
0.102,0.005,0.0935,0.001,0.0
0.1085,0.004,0.1015,0.001,0.0
0.1082,0.0041,0.1021,0.001,0.0
0.1076,0.004,0.0996,0.002,0.0
0.086,0.0035,0.0805,0.0,0.001
0.1079,0.005,0.0989,0.001,0.001
0.0995,0.005,0.0915,0.001,0.0
0.099,0.005,0.09,0.001,0.0
0.0875,0.005,0.0795,0.001,0.0
0.1048,0.005,0.0958,0.002,0.0
0.1105,0.005,0.1015,0.001,0.001
0.0865,0.005,0.0775,0.002,0.0
0.1017,0.005,0.0927,0.002,0.0
0.1085,0.007,0.0965,0.001,0.0
0.0885,0.005,0.0795,0.001,0.0
0.1015,0.007,0.0905,0.001,0.001
0.0898,0.007,0.0795,0.001,0.0
0.081,0.006,0.072,0.001,0.0
0.1038,0.0085,0.0903,0.002,0.0
0.1035,0.004,0.0965,0.001,0.0
0.1131,0.005,0.1045,0.0011,0.0006
0.1075,0.006,0.0965,0.001,0.001
0.1058,0.005,0.0978,0.001,0.0
0.1115,0.005,0.1005,0.002,0.001
0.096,0.006,0.085,0.002,0.0
0.1,0.006,0.091,0.001,0.0
0.095,0.005,0.087,0.001,0.0
0.1055,0.004,0.0985,0.001,0.0
0.0835,0.006,0.0735,0.001,0.0
0.0845,0.0065,0.073,0.001,0.001
0.0835,0.003,0.0775,0.001,0.0
0.1124,0.006,0.1009,0.0017,0.0005
0.0925,0.005,0.0825,0.001,0.001
0.1079,0.008,0.0959,0.002,0.0
0.0985,0.004,0.0915,0.001,0.0
0.1113,0.0076,0.0986,0.0021,0.0
0.1005,0.004,0.0935,0.0,0.001
0.0865,0.004,0.08,0.001,0.0
0.1098,0.004,0.1018,0.001,0.001
0.1065,0.006,0.0955,0.002,0.0
0.1005,0.004,0.0935,0.002,0.0
0.0885,0.005,0.0805,0.001,0.0
0.0919,0.0062,0.0808,0.002,0.0
0.1095,0.004,0.1015,0.002,0.0
0.0825,0.007,0.0715,0.001,0.0
0.0855,0.005,0.0765,0.001,0.001
0.1185,0.004,0.1115,0.001,0.001
0.0955,0.006,0.0845,0.001,0.001
0.1215,0.0069,0.1095,0.002,0.0
0.096,0.005,0.088,0.001,0.0
0.096,0.0062,0.0858,0.001,0.001
0.0949,0.005,0.0859,0.001,0.0
0.0976,0.003,0.0906,0.002,0.0
0.1149,0.006,0.1049,0.002,0.0
0.1005,0.005,0.0925,0.001,0.0
0.085,0.005,0.077,0.001,0.0
0.1025,0.004,0.0955,0.001,0.0
0.0986,0.004,0.0915,0.001,0.001
0.0875,0.004,0.0805,0.001,0.0
0.0949,0.0072,0.0828,0.001,0.001
0.1106,0.006,0.1016,0.001,0.0
0.1215,0.006,0.1105,0.002,0.0
0.1052,0.003,0.0983,0.0009,0.001
0.0715,0.003,0.0645,0.001,0.001
0.1013,0.0031,0.0956,0.001,0.0
0.0875,0.004,0.0815,0.0,0.001
0.1025,0.005,0.0945,0.001,0.0
0.0855,0.004,0.0785,0.001,0.0
0.0954,0.004,0.0884,0.001,0.0
0.1088,0.0069,0.0977,0.002,0.0
0.0889,0.0071,0.0778,0.001,0.0
