total,text,img,nodenum,concat
0.0925,0.005,0.0835,0.001,0.0
0.1186,0.008,0.1066,0.001,0.0
0.1055,0.007,0.0945,0.001,0.001
0.1102,0.008,0.0972,0.001,0.001
0.1055,0.004,0.0985,0.001,0.0
0.0945,0.004,0.0875,0.001,0.0
0.1145,0.005,0.1055,0.001,0.001
0.0845,0.003,0.0785,0.001,0.0
0.0915,0.004,0.085,0.001,0.0
0.0905,0.007,0.0805,0.001,0.0
0.0965,0.005,0.0875,0.001,0.0
0.0965,0.005,0.0895,0.001,0.0
0.1195,0.006,0.1095,0.001,0.001
0.0995,0.004,0.0915,0.001,0.0
0.1179,0.004,0.1089,0.002,0.0
0.085,0.006,0.074,0.002,0.0
0.1236,0.009,0.1076,0.002,0.001
0.1045,0.006,0.0945,0.002,0.0
0.109,0.006,0.099,0.002,0.0
0.1095,0.005,0.0995,0.001,0.001
0.0935,0.008,0.0805,0.001,0.001
0.1333,0.015,0.1113,0.002,0.001
0.0935,0.008,0.0815,0.001,0.0
0.117,0.01,0.1005,0.0025,0.001
0.104,0.007,0.0932,0.001,0.0006
0.0985,0.007,0.0875,0.002,0.0
0.0975,0.004,0.0895,0.002,0.0
0.095,0.005,0.087,0.001,0.0
0.0918,0.0052,0.0835,0.001,0.0
0.1162,0.008,0.1042,0.002,0.0
0.1045,0.008,0.0915,0.002,0.0
0.0895,0.004,0.0825,0.001,0.0
0.0955,0.006,0.0865,0.001,0.0
0.1025,0.006,0.0925,0.001,0.0
0.1135,0.006,0.1045,0.001,0.0
0.1142,0.006,0.1052,0.001,0.0
0.0975,0.003,0.0905,0.001,0.001
0.1085,0.005,0.0985,0.001,0.001
0.1015,0.004,0.0945,0.001,0.0
0.1085,0.005,0.1005,0.001,0.0
0.1125,0.005,0.1045,0.001,0.0
0.138,0.0105,0.1235,0.001,0.0
0.1073,0.006,0.0963,0.001,0.001
0.0968,0.003,0.0908,0.001,0.0
0.1065,0.004,0.0995,0.001,0.0
0.0906,0.005,0.0816,0.001,0.001
0.1055,0.004,0.0975,0.002,0.0
0.0895,0.005,0.0805,0.001,0.001
0.1093,0.0045,0.1017,0.001,0.0
0.1135,0.004,0.1065,0.001,0.0
0.0935,0.0085,0.08,0.001,0.001
0.0965,0.005,0.0885,0.001,0.0
0.1263,0.008,0.1143,0.001,0.001
0.0996,0.0066,0.088,0.001,0.001
0.1175,0.005,0.1095,0.001,0.0
0.0875,0.007,0.0775,0.001,0.0
0.1111,0.0041,0.1049,0.0011,0.0
0.0964,0.007,0.0855,0.001,0.0
0.0895,0.0055,0.081,0.001,0.0
0.1025,0.006,0.0925,0.001,0.001
0.1085,0.004,0.1015,0.001,0.0
0.1085,0.005,0.0995,0.002,0.0
0.1055,0.007,0.0935,0.001,0.001
0.0855,0.003,0.0795,0.0,0.001
0.115,0.005,0.106,0.002,0.0
0.0865,0.005,0.0785,0.001,0.0
0.0955,0.003,0.0895,0.001,0.0
0.112,0.005,0.103,0.002,0.0
0.1125,0.004,0.1055,0.001,0.0
0.0885,0.006,0.0795,0.001,0.0
0.1145,0.005,0.1055,0.001,0.0
0.0935,0.004,0.0855,0.001,0.0
0.0885,0.006,0.0795,0.001,0.0
0.1105,0.006,0.1015,0.001,0.0
0.1085,0.007,0.0975,0.001,0.001
0.0945,0.004,0.0865,0.001,0.001
0.1165,0.005,0.1085,0.001,0.0
0.1065,0.008,0.0935,0.001,0.001
0.0895,0.004,0.082,0.0,0.001
0.0915,0.004,0.0845,0.001,0.0
0.0975,0.006,0.0875,0.001,0.001
0.0875,0.004,0.0805,0.001,0.0
0.085,0.005,0.076,0.002,0.0
0.1075,0.006,0.0985,0.002,0.0
0.0665,0.004,0.0595,0.0,0.001
