duration_seconds,epoch
0.2261,1
0.2376,1
0.2306,1
0.2615,1
0.227,1
0.2282,1
0.2329,1
0.219,1
0.2164,1
0.2392,1
0.2211,1
0.2291,1
0.2379,1
0.2093,1
0.2109,1
0.191,1
0.2266,1
0.2182,1
0.2643,1
0.1935,1
0.2284,1
0.2286,1
0.2594,1
0.26,1
0.2197,1
0.2481,1
0.2414,1
0.2522,1
0.233,1
0.2692,1
0.2579,1
0.2485,1
0.1758,1
0.2769,2
0.2366,2
0.222,2
0.2081,2
0.2371,2
0.3461,2
0.2236,2
0.2568,2
0.2302,2
0.2268,2
0.2369,2
0.235,2
0.2741,2
0.2331,2
0.2369,2
0.248,2
0.2508,2
0.2565,2
0.2236,2
0.2559,2
0.2235,2
0.2241,2
0.275,2
0.2348,2
0.2343,2
0.228,2
0.2228,2
0.2303,2
0.2354,2
0.2276,2
0.2135,2
0.2201,2
0.2421,2
0.2481,2
0.2456,2
0.2244,2
0.2333,2
0.2239,2
0.218,2
0.2344,2
0.2285,2
0.278,2
0.2275,2
0.2273,2
0.2304,2
0.2319,2
0.2464,2
0.2254,2
0.2292,2
0.2356,2
0.3077,2
0.3261,2
0.2195,2
0.258,2
0.2711,2
0.242,2
0.2491,2
0.2258,2
0.2321,2
0.2265,2
0.2421,2
0.2481,2
0.232,2
0.2198,2
0.2224,2
0.2341,2
0.2446,2
0.2412,2
0.2195,2
0.2248,2
0.2275,2
0.2035,2
0.2159,2
0.2175,2
0.1961,2
0.227,2
0.2223,2
0.2273,2
0.3023,2
0.2207,2
0.2283,2
0.2821,2
0.2365,2
0.2406,2
0.2241,2
0.2594,2
0.2394,2
0.2218,2
0.2875,2
0.2218,2
0.2281,2
0.2284,2
0.2456,2
0.2149,2
0.184,2
0.1616,2
0.201,2
0.1564,2
0.1785,2
0.1501,2
0.2156,2
0.1515,2
0.148,2
0.1655,2
0.191,2
0.1782,2
0.195,2
0.1841,2
0.1635,2
0.2014,2
0.149,2
0.1534,2
0.2577,2
0.1821,2
0.205,2
0.174,2
0.2215,2
0.1961,2
0.1701,2
0.2298,2
0.2025,2
0.2265,2
0.208,2
0.1655,2
0.173,2
0.1731,2
0.193,2
0.1893,2
0.2,2
0.1971,2
0.2054,2
0.207,2
0.1846,2
0.18,2
0.19,2
0.201,2
0.1911,2
0.2307,2
0.1871,2
0.1971,2
0.226,2
0.1751,2
0.211,2
0.1169,2
0.2052,3
0.1972,3
0.2071,3
0.1555,3
0.1681,3
0.1661,3
0.183,3
0.1905,3
0.1551,3
0.1741,3
0.1908,3
0.206,3
0.1395,3
0.1511,3
0.1625,3
0.1615,3
0.171,3
0.195,3
0.1465,3
0.151,3
0.1819,3
0.1687,3
0.199,3
0.177,3
0.1851,3
0.193,3
0.1611,3
0.1451,3
0.1711,3
0.22,3
0.1912,3
0.2001,3
0.2076,3
0.1923,3
0.2316,3
0.2206,3
0.1992,3
0.1871,3
0.218,3
0.1812,3
0.236,3
0.2064,3
0.204,3
0.2126,3
0.1904,3
0.178,3
0.179,3
0.1862,3
0.1861,3
0.1859,3
0.1826,3
0.192,3
0.2536,3
0.2038,3
0.2268,3
0.1773,3
0.207,3
0.1721,3
0.1841,3
0.1989,3
0.2216,3
0.2301,3
0.2085,3
0.23,3
0.2291,3
0.1946,3
0.2151,3
0.169,3
0.1951,3
0.1878,3
0.17,3
0.2101,3
0.203,3
0.1701,3
0.1685,3
0.1965,3
0.1738,3
0.194,3
0.1971,3
0.2046,3
0.1904,3
0.2549,3
0.2002,3
0.2261,3
0.1851,3
0.1823,3
0.2219,3
0.1701,3
0.1801,3
0.2167,3
0.2286,3
0.1821,3
0.1993,3
0.1678,3
0.2121,3
0.184,3
0.1975,3
0.2408,3
0.165,3
0.223,3
0.209,3
0.1742,3
0.1748,3
0.1866,3
0.1765,3
0.194,3
0.2,3
0.22,3
0.1665,3
0.2236,3
0.1874,3
0.2011,3
0.2266,3
0.1934,3
0.2043,3
0.206,3
0.199,3
0.2238,3
0.2038,3
0.1895,3
0.1918,3
0.1722,3
0.2034,3
0.2133,3
0.2071,3
0.1822,3
0.1681,3
0.1701,3
0.1883,3
0.1716,3
0.2182,3
0.1731,3
0.2143,3
0.2071,3
0.1871,3
0.163,3
0.1881,3
0.1551,3
0.1746,3
0.1521,3
0.2196,3
0.1731,3
0.1596,3
0.1287,3
0.2441,4
0.2047,4
0.2018,4
0.18,4
0.1955,4
0.1625,4
0.1341,4
0.1847,4
0.1455,4
0.1769,4
0.1836,4
0.1665,4
0.1435,4
0.1711,4
0.164,4
0.155,4
0.1892,4
0.186,4
0.1647,4
0.1751,4
0.161,4
0.1545,4
0.178,4
0.155,4
0.187,4
0.1845,4
0.1691,4
0.1929,4
0.1827,4
0.19,4
0.2011,4
0.1752,4
0.1751,4
0.2103,4
0.2151,4
0.1941,4
0.1725,4
0.1775,4
0.2064,4
0.1861,4
0.2456,4
0.1781,4
0.1755,4
0.2298,4
0.1734,4
0.2121,4
0.2132,4
0.1731,4
0.1785,4
0.1951,4
0.1835,4
0.1976,4
0.177,4
0.1945,4
0.195,4
0.1813,4
0.1801,4
0.1715,4
0.1841,4
0.2216,4
0.2023,4
0.234,4
0.171,4
0.1735,4
0.1926,4
0.2163,4
0.2101,4
0.1685,4
0.181,4
0.2125,4
0.2056,4
0.1875,4
0.1825,4
0.1725,4
0.219,4
0.2051,4
0.2195,4
0.205,4
0.1716,4
0.2096,4
0.2124,4
0.1901,4
0.1917,4
0.1914,4
0.2081,4
0.1931,4
0.2267,4
0.1973,4
0.1821,4
0.2191,4
0.2041,4
0.2302,4
0.1785,4
0.1911,4
0.2338,4
0.2076,4
0.2076,4
0.1816,4
0.1695,4
0.1801,4
0.2095,4
0.2346,4
0.1881,4
0.1657,4
0.1828,4
0.198,4
0.2192,4
0.179,4
0.1802,4
0.2355,4
0.2356,4
0.2335,4
0.166,4
0.1651,4
0.2069,4
0.1805,4
0.1761,4
0.1596,4
0.2248,4
0.204,4
0.1821,4
0.2274,4
0.1858,4
0.1804,4
0.2033,4
0.1721,4
0.1973,4
0.2041,4
0.1801,4
0.2087,4
0.1951,4
0.1871,4
0.1947,4
0.177,4
0.1765,4
0.179,4
0.1709,4
0.2033,4
0.1591,4
0.1565,4
0.2288,4
0.1882,4
0.1544,4
0.1435,4
