total,text,img,nodenum,concat
0.1054,0.0043,0.098,0.001,0.0
0.0925,0.005,0.0845,0.001,0.0
0.0845,0.008,0.0725,0.001,0.0
0.1025,0.0055,0.093,0.002,0.0
0.1145,0.007,0.1025,0.002,0.0
0.1048,0.0091,0.0917,0.001,0.0
0.1125,0.006,0.1015,0.002,0.0
0.0885,0.004,0.0825,0.001,0.0
0.0935,0.006,0.0825,0.002,0.0
0.1076,0.004,0.1006,0.001,0.0
0.1115,0.007,0.0989,0.002,0.0
0.1116,0.0072,0.1008,0.001,0.0
0.0945,0.004,0.0875,0.001,0.0
0.0995,0.005,0.091,0.001,0.001
0.101,0.006,0.0905,0.0025,0.0
0.1121,0.006,0.1016,0.001,0.001
0.0965,0.005,0.0865,0.002,0.0
0.1075,0.005,0.0985,0.001,0.001
0.097,0.005,0.089,0.001,0.0
0.1105,0.007,0.0985,0.002,0.0
0.1171,0.004,0.1101,0.001,0.0
0.1216,0.005,0.113,0.001,0.0005
0.1155,0.007,0.1035,0.001,0.001
0.0896,0.006,0.0806,0.001,0.0
0.1071,0.0045,0.1006,0.001,0.0
0.1158,0.005,0.1068,0.001,0.0
0.099,0.006,0.089,0.001,0.0
0.1081,0.0075,0.0956,0.002,0.0
0.0875,0.005,0.0795,0.001,0.0
0.1055,0.0089,0.0925,0.001,0.001
0.1038,0.006,0.0947,0.001,0.0
0.1205,0.006,0.1095,0.001,0.001
0.1008,0.0063,0.0907,0.001,0.0
0.0875,0.006,0.0765,0.002,0.0
0.1026,0.007,0.0901,0.002,0.0
0.1035,0.006,0.0935,0.001,0.001
0.1085,0.01,0.0925,0.002,0.0
0.103,0.005,0.0946,0.001,0.0
0.0945,0.004,0.0875,0.001,0.0
0.1171,0.004,0.1101,0.001,0.0
0.0959,0.006,0.0867,0.001,0.0
0.1055,0.003,0.0985,0.001,0.001
0.097,0.006,0.087,0.002,0.0
0.085,0.007,0.075,0.001,0.0
0.0966,0.004,0.0892,0.001,0.0
0.1289,0.006,0.1199,0.001,0.0
0.121,0.005,0.1115,0.0015,0.0
0.1015,0.01,0.0866,0.001,0.0
0.0832,0.004,0.0752,0.001,0.001
0.1033,0.006,0.0932,0.001,0.0
0.1085,0.005,0.0995,0.001,0.0
0.1076,0.006,0.0966,0.001,0.001
0.0995,0.004,0.0925,0.0,0.001
0.1006,0.007,0.0896,0.001,0.0
0.121,0.006,0.112,0.001,0.0
0.1271,0.0215,0.0905,0.005,0.001
0.1139,0.006,0.1039,0.002,0.0
0.0915,0.006,0.0825,0.001,0.0
0.0885,0.005,0.0795,0.002,0.0
0.1113,0.004,0.1043,0.001,0.0
0.1055,0.006,0.0955,0.001,0.0
0.0915,0.0055,0.082,0.001,0.0
0.0843,0.004,0.0773,0.001,0.0
0.1155,0.006,0.1045,0.001,0.001
0.1174,0.0054,0.109,0.001,0.0
0.1015,0.004,0.0935,0.001,0.001
0.1077,0.007,0.0973,0.001,0.0
0.1108,0.0052,0.1005,0.001,0.001
0.1018,0.005,0.0935,0.001,0.0
0.1148,0.007,0.1035,0.001,0.0
0.0905,0.005,0.0805,0.001,0.001
0.0997,0.006,0.0907,0.001,0.0
0.0965,0.005,0.0875,0.002,0.0
0.1065,0.005,0.0995,0.001,0.0
0.0965,0.006,0.0865,0.002,0.0
0.1025,0.007,0.0905,0.001,0.0
0.0835,0.005,0.0755,0.001,0.0
0.0872,0.004,0.0802,0.002,0.0
0.1055,0.003,0.0995,0.001,0.0
0.087,0.003,0.082,0.0,0.001
0.0835,0.004,0.0765,0.001,0.0
0.0924,0.004,0.0835,0.002,0.0
0.0988,0.005,0.0908,0.001,0.0
0.0845,0.006,0.0755,0.001,0.0
0.081,0.005,0.073,0.001,0.0
0.1085,0.006,0.0985,0.001,0.001
0.1123,0.0051,0.1046,0.001,0.0
0.0785,0.005,0.0705,0.001,0.0
0.0635,0.004,0.0575,0.001,0.0
